"";"UserId";"StoryId";"ReadingSessionNumber";"ReadingBlockNumber";"Condition";"ReadingSpeedDifference";"AbsReadingSpeedDifference";"RelativeSpeedDifference";"AbsRelativeSpeedDifference";"ReadingRate";"EngagedSpeedLabel";"StartLocation";"EndLocation";"FirstTimeUntilDeadlineDays";"FirstCumulativeRSTime";"WindowWidth"
"99";"8";"8";"3";"57";"AutonomousCondition";54,724409924149;54,724409924149;0,287570650689751;0,287570650689751;1,28757065068975;"DeepReading";45858;47072;7,82435338135532;49,2202333333333;1280
"100";"8";"8";"3";"58";"AutonomousCondition";13,979803694867;13,979803694867;0,073462304127538;0,073462304127538;1,07346230412754;"DeepReading";47072;47377;7,82356264061458;49,56405;1280
"101";"8";"8";"3";"62";"AutonomousCondition";148,592868073818;148,592868073818;0,780838894728543;0,780838894728543;1,78083889472854;"DeepReading";47294;47377;7,82251221237384;50,7612166666667;639
"102";"8";"8";"3";"64";"AutonomousCondition";150,149518145422;150,149518145422;0,789018916671363;0,789018916671363;1,78901891667136;"DeepReading";47294;47377;7,82151636746643;52,2205333333333;639
"103";"9";"6";"1";"15";"NonAutonomousCondition";-4,91731953911;4,91731953911;-0,0196408978669917;0,0196408978669917;0,980359102133008;"DeepReading";0;1635;13,9934755829618;2,08833333333333;1440
"104";"9";"6";"1";"17";"NonAutonomousCondition";158,583392679686;158,583392679686;0,633418307321654;0,633418307321654;1,63341830732165;"DeepReading";3647;5314;13,9883868329618;8,88585;1440
"105";"9";"6";"1";"18";"NonAutonomousCondition";124,566355025458;124,566355025458;0,497546485897328;0,497546485897328;1,49754648589733;"DeepReading";5314;6805;13,9876855019433;9,83531666666667;1440
"106";"9";"6";"1";"19";"NonAutonomousCondition";46,399722947885;46,399722947885;0,185331095981829;0,185331095981829;1,18533109598183;"DeepReading";6805;8365;13,9870261153692;11,2164166666667;1440
"107";"9";"6";"1";"20";"NonAutonomousCondition";86,477923078222;86,477923078222;0,345412585336348;0,345412585336348;1,34541258533635;"DeepReading";8365;10296;13,9860666824988;12,6478;1440
"108";"9";"6";"1";"21";"NonAutonomousCondition";118,135870110864;118,135870110864;0,471861659756127;0,471861659756127;1,47186165975613;"DeepReading";10296;11912;13,9850729672211;13,6625;1440
"109";"9";"6";"1";"22";"NonAutonomousCondition";175,639627461612;175,639627461612;0,701544806460629;0,701544806460629;1,70154480646063;"DeepReading";11912;13582;13,9843681524062;14,5854833333333;1440
"110";"9";"6";"1";"23";"NonAutonomousCondition";132,302667991409;132,302667991409;0,528447087662742;0,528447087662742;1,52844708766274;"DeepReading";13582;15627;13,9837275042581;15,7605166666667;1440
